cid,brand,product,model_number,date_certified,category,frequency_band,wifi_support_list,wifi_n,wifi_ac,wifi_6,wifi_7
WFA129830,Desay SV Automotive,MS11 SCDC,IC4054/BD,2024-03-26,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130524,Pioneer Corporation,Navigation System,AVIC-RZ522-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130509,ZTE Corporation,Home Gateway,ZXEN G100S,2024-03-25,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130508,ZTE Corporation,Home Gateway,ZXEN G100A,2024-03-25,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130510,ZTE Corporation,Home Gateway,ZXEN G100S-N5E0,2024-03-25,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130514,TCL Communication Ltd.,T702M,T702M,2024-03-25,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130520,Pioneer Corporation,Navigation System,AVIC-RF922-DC-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130522,Pioneer Corporation,Navigation System,AVIC-RF722-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130525,Pioneer Corporation,Navigation System,AVIC-RZ522-DC-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130526,Pioneer Corporation,Navigation System,AVIC-RW122-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130527,Pioneer Corporation,Navigation System,AVIC-RW122-DC-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130528,Pioneer Corporation,Navigation System,AVIC-RZ122-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130529,Pioneer Corporation,Navigation System,AVIC-RZ122-DC-B1,2024-03-25,Other,2.4 GHz,n,True,False,False,False
WFA130164,HP Inc.,HP Envy 6500e,714N5A,2024-03-22,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130505,Pioneer Corporation,Display Audio,AVH-1459ZY,2024-03-22,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA126941,Lumen Technologies,Wi-Fi 7 Router,W1700K,2024-03-22,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA18090,HP Inc.,HP LaserJet Pro MFP M125nw,M125nw,2024-03-22,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA130507,Pioneer Corporation,Display Audio,AVH-1559ZY,2024-03-22,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130471,Pioneer Corporation,Navigation System,AVIC-RZ121,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA129409,Desay SV Automotive,Car Audio,IC2014/49,2024-03-22,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130470,Pioneer Corporation,Navigation System,AVIC-RW121,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130469,Pioneer Corporation,Navigation System,AVIC-RZ521-DC,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130468,Pioneer Corporation,Navigation System,AVIC-RZ521,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130467,Pioneer Corporation,Navigation System,AVIC-RW521-DC,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130466,Pioneer Corporation,Navigation System,AVIC-RW521,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130465,Pioneer Corporation,Navigation System,AVIC-RL521,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130464,Pioneer Corporation,Navigation System,AVIC-RZ821-D,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130463,Pioneer Corporation,Navigation System,AVIC-RW821-D,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130462,Pioneer Corporation,Navigation System,AVIC-RL821-D,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130461,Pioneer Corporation,Navigation System,AVIC-RZ721,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130460,Pioneer Corporation,Navigation System,AVIC-RW721,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130459,Pioneer Corporation,Navigation System,AVIC-RL721-DC,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130458,Pioneer Corporation,Navigation System,AVIC-RL721,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA127037,Lumen Technologies,Wi-Fi 7 Router/AP,W1701K,2024-03-22,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA114958,ZTE Corporation,Router,MF296R,2024-03-22,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129441,TCL Communication Ltd.,9199S,9199S,2024-03-22,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130456,Pioneer Corporation,Navigation System,AVIC-RF721,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130457,Pioneer Corporation,Navigation System,AVIC-RF721-DC,2024-03-22,Other,2.4 GHz,n,True,False,False,False
WFA130495,Robert Bosch Car Multimedia Suzhou,ZEEKR 2.X DHU,EF1E-M-R RDHU,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA117642,"Jiangsu Toppower Automotive Electronics Co., Ltd.",Cloudrive,703000555AA,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130485,Motorola Solutions,H35XDT9PW8AN,H35XDT9PW8AN,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130492,Robert Bosch Car Multimedia Suzhou,ZEEKR 2.X DHU,EF1E-A1 RDHU,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130489,Robert Bosch Car Multimedia Suzhou,ZEEKR 2.X DHU,EF1E-4S RDHU,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130491,Robert Bosch Car Multimedia Suzhou,ZEEKR 2.X DHU,EF1E-A1 FDHU,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130475,TP-Link Systems Inc.,BE22000 Whole Home Mesh Wi-Fi 7 AP,HB810,2024-03-21,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA130486,"DH AUTOWARE Co.,LTD",24MY_BN7i_AVN,DM-N12209A,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130455,Pioneer Corporation,Navigation System,AVIC-RQ721-DC,2024-03-21,Other,2.4 GHz,n,True,False,False,False
WFA119760,Motorola Solutions,H35UCT9PW8AN,H35UCT9PW8AN,2024-03-21,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129173,ZTE Corporation,LTE UFi,U10S Pro,2024-03-20,Routers,2.4 GHz,"n, 6",True,False,True,False
WFA130370,COOSEA  GROUP  (HK)  COMPANY  LIMITED,Feature Phone,SL006-CC,2024-03-20,Phones,2.4 GHz,n,True,False,False,False
WFA119995,Ingenico Terminals,Smart POS Terminal,AXIUM DX8000,2024-03-20,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130393,Canon Inc.,Canon Digital Cinema Camera,ID0171,2024-03-19,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130451,ZTE Corporation,LTE UFi,MF986C,2024-03-19,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA127082,Vantiva,MGA6331,MGA6331TCH2,2024-03-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130440,Premium Audio Company Technology Center K.K.,Wireless Audio System,TX-RZ30,2024-03-19,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130392,Canon Inc.,Canon Digital Cinema Camera,ID0176,2024-03-19,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA128995,Universal Electronics Inc.,UE61 Module,UE61V,2024-03-19,Smart Home,2.4 GHz,n,True,False,False,False
WFA130415,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EF1AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130428,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EE6AE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130211,Hansong (Nanjing) Technology Ltd.,Streaming Amplifier,SM455,2024-03-18,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130432,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLCDF0AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130431,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EEBAE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130430,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EEAAE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130429,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EE7AE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130427,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EE5AE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130417,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EE1AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130413,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EE0AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130412,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3ES2AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130411,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3ES1AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130410,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3ES0AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA121272,ZTE Corporation,MF986D,MF986D,2024-03-18,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA126764,JOYNEXT GmbH,MIB3 OI nF GP,2023,2024-03-18,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130416,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EF3AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130418,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3ER0AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130426,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EE4AE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130419,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EM1AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130420,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EM0AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130421,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EA0AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130422,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EA1AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130423,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EE2AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130424,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EE2AE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130425,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST2EE3AE,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130414,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-ST3EF0AJ,2024-03-18,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130401,"Harman International Industries, Inc.",7.2-channel 8K AV Receiver,MA710,2024-03-15,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130375,"Zhuhai Pantum Electronics Co., Ltd.",BM230 Series laser printer,PT7AB3A-Q1A-01,2024-03-15,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA130376,"Zhuhai Pantum Electronics Co., Ltd.",BM320 Series laser printer,PT7EB3A-Q1A-01,2024-03-15,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA130373,"Zhuhai Pantum Electronics Co., Ltd.",CM230 Series laser printer,PT7DC3A-Q2A-01,2024-03-15,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA130386,LG Electronics,VCUEB-N,VCUGEM,2024-03-15,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130377,Zyxel Communications Corporation,AX3000 WiFi 6 GPON VoIP Gateway ONT with 1-port USB,PX3321-T1,2024-03-15,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130185,ZTE Corporation,LTE/WCDMA/GSM(GPRS) Multi-Mode Digital Mobile Phone,Z2353,2024-03-15,Phones,2.4 GHz,n,True,False,False,False
WFA128977,JVCKENWOOD Corporation,Mobile Digital Transceiver,VM8000,2024-03-15,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130176,ZTE Corporation,WCDMA/LTE Multi-mode Digital Mobile Phone,Z2359,2024-03-15,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130406,"ZOWEE TECHNOLOGY(HEYUAN) CO., LTD.",5G CPE,H153-381,2024-03-15,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130402,"Harman International Industries, Inc.",7.2-channel 8K High-Performance AV Receiver,MA7100HP,2024-03-15,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130403,"Harman International Industries, Inc.",9.2-channel 8K High-Performance AV Receiver,MA9100HP,2024-03-15,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129821,"Ecovacs Home Service Robotics Co., Ltd.",Floor Cleaning Robot,DEX86,2024-03-15,Smart Home,2.4 GHz,n,True,False,False,False
WFA129798,Zyxel Communications Corporation,Mesh Wireless Gateway,EX3320-T1,2024-03-14,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130363,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EM1AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA109686,Intel,Intel(R) Wi-Fi 6 AX101,AX101,2024-03-13,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA113735,Intel,Intel® Wi-Fi 6E AX411 (Gig+),AX411,2024-03-13,Computers & Accessories,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA130312,Microsoft,Surface Pro Tablet (WCN785x),Surface Pro Tablet (WCN785x),2024-03-13,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA125361,Motorola Mobility LLC,XT2303-2,XT2303-2,2024-03-13,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA125362,Motorola Mobility LLC,XT2303-3,XT2303-3,2024-03-13,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130369,"Sichuan Jiuzhou Electronic Technology Co., Ltd",Cockpit Domain Controller,ICHU200C,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA83471,Intel,Intel(R) Wi-Fi 6 AX201 160MHz,6 AX201,2024-03-13,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA109528,Intel,Intel(R) Wi-Fi 6 AX203,AX203,2024-03-13,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130344,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,Z2357N,2024-03-13,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130365,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8ES0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130357,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EN0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130358,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EF0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130359,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EA0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130361,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8ES1AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130362,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EM0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130364,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8ER0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130366,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EE0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130152,Seiko Epson Corporation,Epson All-In-Ones [L4360 (Wi-Fi 5) series],L4360,2024-03-13,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130367,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EA1AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130368,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EE1AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130153,Seiko Epson Corporation,Epson All-In-Ones [L4360 (Wi-Fi 4) series],L4360,2024-03-13,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA121162,COOSEA  GROUP  (HK)  COMPANY  LIMITED,Smart Phone,SL004T,2024-03-13,Phones,2.4 GHz,n,True,False,False,False
WFA130356,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SL8EN1AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130354,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLGEF0AJ,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130352,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN3FX,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130350,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN1FX,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130332,"Harman International Industries, Inc.",5.2-channel 8K AV Receiver,MA510,2024-03-13,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130347,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN0FX,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130348,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN2FX,2024-03-13,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130322,"Xiamen Angyin Information Technology Co., Ltd.",MUNBYN,RW401AP,2024-03-13,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA130186,"Ricoh Company, Ltd.",RICOH Pro 8410Y JPN,Pro 8410Y JPN,2024-03-12,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129745,Sercomm Corporation,Xumo Stream Box,COESST11AEI,2024-03-12,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130187,"Ricoh Company, Ltd.",RICOH Pro 8410,Pro 8410,2024-03-12,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130145,ZTE Corporation,Home Gateway,ZXHN H268Q,2024-03-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130335,TCL Communication Ltd.,8493A,8493A,2024-03-12,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130328,Reliance Communications,Orbic Fun Pro 5G,R678L5SLFP,2024-03-12,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130279,"Nokia Shanghai Bell Co., Ltd.",Nokia ONT G-1426G-B,G-1426G-B,2024-03-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130327,ZTE Corporation,Home Gateway,ZXHN F650AV90,2024-03-12,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130313,Mercury Corporation,GAPM-7500R,GAPM-7500R,2024-03-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130325,Microsoft,Surface Laptop (WCN785x),Surface Laptop (WCN785x),2024-03-12,Computers & Accessories,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA127041,Zyxel Communications Corporation,AX3000 WiFi 6 GPON Gateway ONT with 1-port USB,PX3320-T0,2024-03-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA120201,Aptiv Technologies Limited,DHU 1.0,DHU 1.0,2024-03-12,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA114656,"Harman International Industries, Inc.",Wireless Multi-Channel Soundbar,CITATION MULTIBEAM 700,2024-03-12,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130184,"Ricoh Company, Ltd.",RICOH Pro 8400S,Pro 8400S,2024-03-12,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130183,"Ricoh Company, Ltd.",RICOH Pro 8400S JPN,Pro 8400S JPN,2024-03-12,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA97103,Seiko Epson Corporation,Epson All-In-Ones [L6490 (Wi-Fi 4) series],L6490,2024-03-12,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA97068,Seiko Epson Corporation,Epson All-In-Ones [M15140 (Wi-Fi 4) series],M15140,2024-03-12,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA90135,Seiko Epson Corporation,Epson All-In-Ones [L15160 (Wi-Fi 4) series],L15160,2024-03-12,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA91247,Seiko Epson Corporation,Epson All-In-Ones [L6550 (Wi-Fi 4) series],L6550,2024-03-12,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA91249,Seiko Epson Corporation,Epson All-In-Ones [L6570 (Wi-Fi 4) series],L6570,2024-03-12,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA91252,Seiko Epson Corporation,Epson All-In-Ones [L6580 (Wi-Fi 4) series],L6580,2024-03-12,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA90133,Seiko Epson Corporation,Epson All-In-Ones [L15150 (Wi-Fi 4) series],L15150,2024-03-12,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA130311,Intelbras,INTELBRAS AP 5626 WLAN AP,AP 5626,2024-03-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130310,Intelbras,INTELBRAS AP 5620 WLAN AP,AP 5620,2024-03-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130309,Intelbras,INTELBRAS AP 3622 WLAN AP,AP 3622,2024-03-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130307,Datalogic Srl,Rugged Hand held,SGVWF,2024-03-11,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA130123,"Ningbo Dooya Mechanic & Electronic Technology Co., Ltd.",Wi-Fi Curtain,DT72TV/SWM,2024-03-11,Smart Home,2.4 GHz,n,True,False,False,False
WFA130308,Intelbras,INTELBRAS AP 3620X WLAN AP,AP 3620X,2024-03-11,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA123212,Mercury Corporation,GiGA WiFi home ax,KM17-305H,2024-03-08,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130057,Fujitsu Client Computing Limited,M.2 Module / FCZSW11E39889-11be,FCZSW11E39889-11be,2024-03-08,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6, 7",True,True,True,True
WFA130231,"Sichuan Jiuzhou Electronic Technology Co., Ltd",Cockpit Domain Controller,ICHU200C,2024-03-08,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130255,Shenzhen Transsion Holdings Ltd.,Mobile Phone,X6850B,2024-03-08,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA130159,Seiko Epson Corporation,Multimedia Projector[CH-TW5750],CH-TW5750,2024-03-08,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130254,Shenzhen Transsion Holdings Ltd.,Mobile Phone,A667LP,2024-03-08,Phones,2.4 GHz,n,True,False,False,False
WFA130189,Microsoft,Surface Pro with AX211,2079,2024-03-07,"Tablets, Ereaders & Cameras",2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA129122,Prime Electronics & Satellitics Inc.,GX-AS230AD,GX-AS230AD,2024-03-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129519,COOSEA  GROUP  (HK)  COMPANY  LIMITED,Smart Phone,SN339D,2024-03-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129562,ASSA ABLOY AB,Yale Linus smart Lock L2,SL-103,2024-03-07,Smart Home,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130079,Desay SV Automotive,HEAD UNIT-INFOTAINMENT SYSTEM,TR6014/41,2024-03-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130247,ZTE Corporation,GPON ONT,ZXHN F679L,2024-03-07,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130246,ZTE Corporation,GPON ONT,ZXHN F672Y,2024-03-07,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130190,Microsoft,Surface Laptop with AX211,"2033,2035",2024-03-07,Computers & Accessories,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA121225,"Brother Industries, Ltd.",Brother Laser Printer MFC-L2885DW,MFC-L2885DW,2024-03-07,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA130147,Seiko Epson Corporation,Epson All-In-Ones [EP-887A (Wi-Fi 4) series],EP-887A,2024-03-07,Computers & Accessories,2.4 GHz,n,True,False,False,False
